chr3	8790600	8811731	oxtr	126	39675
chr3	8790600	8811731	oxtr	127	39653
chr3	8790600	8811731	oxtr	128	40146
chr3	8790600	8811731	oxtr	129	40069
chr3	8790600	8811731	oxtr	130	39773
chr3	8790600	8811731	oxtr	131	39806
chr3	8790600	8811731	oxtr	132	39875
chr3	8790600	8811731	oxtr	133	40464
chr3	8790600	8811731	oxtr	134	40250
chr3	8790600	8811731	oxtr	135	40454
chr3	8790600	8811731	oxtr	136	40509
chr3	8790600	8811731	oxtr	137	40319
chr3	8790600	8811731	oxtr	138	40819
chr3	8790600	8811731	oxtr	139	40845
chr3	8790600	8811731	oxtr	140	40939
chr3	8790600	8811731	oxtr	141	40925
chr3	8790600	8811731	oxtr	142	40505
chr3	8790600	8811731	oxtr	143	42040
chr3	8790600	8811731	oxtr	144	42267
chr3	8790600	8811731	oxtr	145	45621
chr3	8790600	8811731	oxtr	146	45559
chr3	8790600	8811731	oxtr	147	45214
chr3	8790600	8811731	oxtr	148	45373
chr3	8790600	8811731	oxtr	149	45277
chr3	8790600	8811731	oxtr	150	47232
chr3	8790600	8811731	oxtr	151	47343
chr3	8790600	8811731	oxtr	152	46954
chr3	8790600	8811731	oxtr	153	46724
chr3	8790600	8811731	oxtr	154	44909
chr3	8790600	8811731	oxtr	155	45017
chr3	8790600	8811731	oxtr	156	45510
chr3	8790600	8811731	oxtr	157	49474
chr3	8790600	8811731	oxtr	158	51535
chr3	8790600	8811731	oxtr	159	50413
chr3	8790600	8811731	oxtr	160	51314
chr3	8790600	8811731	oxtr	161	51117
chr3	8790600	8811731	oxtr	162	52144
chr3	8790600	8811731	oxtr	163	52182
chr3	8790600	8811731	oxtr	164	52118
chr3	8790600	8811731	oxtr	165	52185
chr3	8790600	8811731	oxtr	166	49341
chr3	8790600	8811731	oxtr	167	48285
chr3	8790600	8811731	oxtr	168	48230
chr3	8790600	8811731	oxtr	169	47679
chr3	8790600	8811731	oxtr	170	49157
chr3	8790600	8811731	oxtr	171	48895
chr3	8790600	8811731	oxtr	172	48868
chr3	8790600	8811731	oxtr	173	48873
chr3	8790600	8811731	oxtr	174	48932
chr3	8790600	8811731	oxtr	175	49337
chr3	8790600	8811731	oxtr	176	49623
chr3	8790600	8811731	oxtr	177	49621
chr3	8790600	8811731	oxtr	178	49618
chr3	8790600	8811731	oxtr	179	49647
chr3	8790600	8811731	oxtr	180	49338
chr3	8790600	8811731	oxtr	181	49660
chr3	8790600	8811731	oxtr	182	49704
chr3	8790600	8811731	oxtr	183	49577
chr3	8790600	8811731	oxtr	184	49902
chr3	8790600	8811731	oxtr	185	49655
chr3	8790600	8811731	oxtr	186	52693
chr3	8790600	8811731	oxtr	187	52942
chr3	8790600	8811731	oxtr	188	52600
chr3	8790600	8811731	oxtr	189	52722
chr3	8790600	8811731	oxtr	190	52607
chr3	8790600	8811731	oxtr	191	53844
chr3	8790600	8811731	oxtr	192	53967
chr3	8790600	8811731	oxtr	193	54292
chr3	8790600	8811731	oxtr	194	54261
chr3	8790600	8811731	oxtr	195	52299
chr3	8790600	8811731	oxtr	196	52444
chr3	8790600	8811731	oxtr	197	52418
chr3	8790600	8811731	oxtr	198	54875
chr3	8790600	8811731	oxtr	199	56233
chr3	8790600	8811731	oxtr	200	55583
chr3	8790600	8811731	oxtr	201	56120
chr3	8790600	8811731	oxtr	202	55643
chr3	8790600	8811731	oxtr	203	55945
chr3	8790600	8811731	oxtr	204	56067
chr3	8790600	8811731	oxtr	205	56019
chr3	8790600	8811731	oxtr	206	57008
chr3	8790600	8811731	oxtr	207	55016
chr3	8790600	8811731	oxtr	208	54226
chr3	8790600	8811731	oxtr	209	54213
chr3	8790600	8811731	oxtr	210	53700
chr3	8790600	8811731	oxtr	211	54032
chr3	8790600	8811731	oxtr	212	54135
chr3	8790600	8811731	oxtr	213	54186
chr3	8790600	8811731	oxtr	214	54312
chr3	8790600	8811731	oxtr	215	53626
chr3	8790600	8811731	oxtr	216	54280
chr3	8790600	8811731	oxtr	217	54047
chr3	8790600	8811731	oxtr	218	54581
chr3	8790600	8811731	oxtr	219	54580
chr3	8790600	8811731	oxtr	220	56881
chr3	8790600	8811731	oxtr	221	56751
chr3	8790600	8811731	oxtr	222	56722
chr3	8790600	8811731	oxtr	223	56800
chr3	8790600	8811731	oxtr	224	56714
chr3	8790600	8811731	oxtr	225	56433
chr3	8790600	8811731	oxtr	226	57180
chr3	8790600	8811731	oxtr	227	57347
chr3	8790600	8811731	oxtr	228	57429
chr3	8790600	8811731	oxtr	229	55418
chr3	8790600	8811731	oxtr	230	55361
chr3	8790600	8811731	oxtr	231	55431
chr3	8790600	8811731	oxtr	232	55544
chr3	8790600	8811731	oxtr	233	56201
chr3	8790600	8811731	oxtr	234	56068
chr3	8790600	8811731	oxtr	235	55313
chr3	8790600	8811731	oxtr	236	55089
chr3	8790600	8811731	oxtr	237	55437
chr3	8790600	8811731	oxtr	238	55446
chr3	8790600	8811731	oxtr	239	55426
chr3	8790600	8811731	oxtr	240	55339
chr3	8790600	8811731	oxtr	241	55286
chr3	8790600	8811731	oxtr	242	55020
chr3	8790600	8811731	oxtr	243	57002
chr3	8790600	8811731	oxtr	244	57216
chr3	8790600	8811731	oxtr	245	57400
chr3	8790600	8811731	oxtr	246	56775
chr3	8790600	8811731	oxtr	247	56934
chr3	8790600	8811731	oxtr	248	56939
chr3	8790600	8811731	oxtr	249	57069
chr3	8790600	8811731	oxtr	250	57108
chr3	8790600	8811731	oxtr	251	56807
chr3	8790600	8811731	oxtr	252	55091
chr3	8790600	8811731	oxtr	253	54972
chr3	8790600	8811731	oxtr	254	55095
chr3	8790600	8811731	oxtr	255	55317
chr3	8790600	8811731	oxtr	256	55233
chr3	8790600	8811731	oxtr	257	55260
chr3	8790600	8811731	oxtr	258	55048
chr3	8790600	8811731	oxtr	259	55063
chr3	8790600	8811731	oxtr	260	55002
chr3	8790600	8811731	oxtr	261	54995
chr3	8790600	8811731	oxtr	262	54910
chr3	8790600	8811731	oxtr	263	54896
chr3	8790600	8811731	oxtr	264	55319
chr3	8790600	8811731	oxtr	265	55164
chr3	8790600	8811731	oxtr	266	56272
chr3	8790600	8811731	oxtr	267	56194
chr3	8790600	8811731	oxtr	268	57034
chr3	8790600	8811731	oxtr	269	57036
chr3	8790600	8811731	oxtr	270	57031
chr3	8790600	8811731	oxtr	271	57333
chr3	8790600	8811731	oxtr	272	57677
chr3	8790600	8811731	oxtr	273	56641
chr3	8790600	8811731	oxtr	274	57369
chr3	8790600	8811731	oxtr	275	56217
chr3	8790600	8811731	oxtr	276	56017
chr3	8790600	8811731	oxtr	277	55855
chr3	8790600	8811731	oxtr	278	56686
chr3	8790600	8811731	oxtr	279	56894
chr3	8790600	8811731	oxtr	280	56275
chr3	8790600	8811731	oxtr	281	55427
chr3	8790600	8811731	oxtr	282	55318
chr3	8790600	8811731	oxtr	283	55419
chr3	8790600	8811731	oxtr	284	55788
chr3	8790600	8811731	oxtr	285	56165
chr3	8790600	8811731	oxtr	286	54985
chr3	8790600	8811731	oxtr	287	53962
chr3	8790600	8811731	oxtr	288	54051
chr3	8790600	8811731	oxtr	289	54711
chr3	8790600	8811731	oxtr	290	55628
chr3	8790600	8811731	oxtr	291	63404
chr3	8790600	8811731	oxtr	292	63066
chr3	8790600	8811731	oxtr	293	65695
chr3	8790600	8811731	oxtr	294	65236
chr3	8790600	8811731	oxtr	295	66242
chr3	8790600	8811731	oxtr	296	66273
chr3	8790600	8811731	oxtr	297	67182
chr3	8790600	8811731	oxtr	298	66780
chr3	8790600	8811731	oxtr	299	65645
chr3	8790600	8811731	oxtr	300	63565
chr3	8790600	8811731	oxtr	301	56451
chr3	8790600	8811731	oxtr	302	56450
chr3	8790600	8811731	oxtr	303	55127
chr3	8790600	8811731	oxtr	304	54268
chr3	8790600	8811731	oxtr	305	54828
chr3	8790600	8811731	oxtr	306	53899
chr3	8790600	8811731	oxtr	307	53904
chr3	8790600	8811731	oxtr	308	53778
chr3	8790600	8811731	oxtr	309	53397
chr3	8790600	8811731	oxtr	310	53903
chr3	8790600	8811731	oxtr	311	53862
chr3	8790600	8811731	oxtr	312	53900
chr3	8790600	8811731	oxtr	313	53939
chr3	8790600	8811731	oxtr	314	53658
chr3	8790600	8811731	oxtr	315	53711
chr3	8790600	8811731	oxtr	316	53805
chr3	8790600	8811731	oxtr	317	53920
chr3	8790600	8811731	oxtr	318	53801
chr3	8790600	8811731	oxtr	319	53977
chr3	8790600	8811731	oxtr	320	53705
chr3	8790600	8811731	oxtr	321	53505
chr3	8790600	8811731	oxtr	322	53560
chr3	8790600	8811731	oxtr	323	53732
chr3	8790600	8811731	oxtr	324	55106
chr3	8790600	8811731	oxtr	325	55368
chr3	8790600	8811731	oxtr	326	55419
chr3	8790600	8811731	oxtr	327	55722
chr3	8790600	8811731	oxtr	328	55586
chr3	8790600	8811731	oxtr	329	55615
chr3	8790600	8811731	oxtr	330	55631
chr3	8790600	8811731	oxtr	331	55542
chr3	8790600	8811731	oxtr	332	55338
chr3	8790600	8811731	oxtr	333	55227
chr3	8790600	8811731	oxtr	334	55151
chr3	8790600	8811731	oxtr	335	56730
chr3	8790600	8811731	oxtr	336	56489
chr3	8790600	8811731	oxtr	337	56691
chr3	8790600	8811731	oxtr	338	56693
chr3	8790600	8811731	oxtr	339	56850
chr3	8790600	8811731	oxtr	340	58268
chr3	8790600	8811731	oxtr	341	58128
chr3	8790600	8811731	oxtr	342	58610
chr3	8790600	8811731	oxtr	343	58472
chr3	8790600	8811731	oxtr	344	57057
chr3	8790600	8811731	oxtr	345	56981
chr3	8790600	8811731	oxtr	346	56245
chr3	8790600	8811731	oxtr	347	58060
chr3	8790600	8811731	oxtr	348	57877
chr3	8790600	8811731	oxtr	349	56584
chr3	8790600	8811731	oxtr	350	55698
chr3	8790600	8811731	oxtr	351	55158
chr3	8790600	8811731	oxtr	352	55353
chr3	8790600	8811731	oxtr	353	55400
chr3	8790600	8811731	oxtr	354	55505
chr3	8790600	8811731	oxtr	355	57535
chr3	8790600	8811731	oxtr	356	55950
chr3	8790600	8811731	oxtr	357	56290
chr3	8790600	8811731	oxtr	358	57996
chr3	8790600	8811731	oxtr	359	58301
chr3	8790600	8811731	oxtr	360	58958
chr3	8790600	8811731	oxtr	361	58861
chr3	8790600	8811731	oxtr	362	58961
chr3	8790600	8811731	oxtr	363	58650
chr3	8790600	8811731	oxtr	364	58253
chr3	8790600	8811731	oxtr	365	58927
chr3	8790600	8811731	oxtr	366	59405
chr3	8790600	8811731	oxtr	367	58207
chr3	8790600	8811731	oxtr	368	59102
chr3	8790600	8811731	oxtr	369	58804
chr3	8790600	8811731	oxtr	370	59224
chr3	8790600	8811731	oxtr	371	59235
chr3	8790600	8811731	oxtr	372	60092
chr3	8790600	8811731	oxtr	373	59286
chr3	8790600	8811731	oxtr	374	58934
chr3	8790600	8811731	oxtr	375	58888
chr3	8790600	8811731	oxtr	376	58427
chr3	8790600	8811731	oxtr	377	58709
chr3	8790600	8811731	oxtr	378	58528
chr3	8790600	8811731	oxtr	379	58089
chr3	8790600	8811731	oxtr	380	58069
chr3	8790600	8811731	oxtr	381	57060
chr3	8790600	8811731	oxtr	382	57174
chr3	8790600	8811731	oxtr	383	57209
chr3	8790600	8811731	oxtr	384	57915
chr3	8790600	8811731	oxtr	385	57907
chr3	8790600	8811731	oxtr	386	57405
chr3	8790600	8811731	oxtr	387	57458
chr3	8790600	8811731	oxtr	388	57517
chr3	8790600	8811731	oxtr	389	58399
chr3	8790600	8811731	oxtr	390	58439
chr3	8790600	8811731	oxtr	391	59888
chr3	8790600	8811731	oxtr	392	59853
chr3	8790600	8811731	oxtr	393	59688
chr3	8790600	8811731	oxtr	394	59653
chr3	8790600	8811731	oxtr	395	59696
chr3	8790600	8811731	oxtr	396	58901
chr3	8790600	8811731	oxtr	397	59674
chr3	8790600	8811731	oxtr	398	59117
chr3	8790600	8811731	oxtr	399	60745
chr3	8790600	8811731	oxtr	400	59884
chr3	8790600	8811731	oxtr	401	61275
chr3	8790600	8811731	oxtr	402	62048
chr3	8790600	8811731	oxtr	403	62047
chr3	8790600	8811731	oxtr	404	62023
chr3	8790600	8811731	oxtr	405	62251
chr3	8790600	8811731	oxtr	406	61744
chr3	8790600	8811731	oxtr	407	62053
chr3	8790600	8811731	oxtr	408	60407
chr3	8790600	8811731	oxtr	409	60901
chr3	8790600	8811731	oxtr	410	60280
chr3	8790600	8811731	oxtr	411	59563
chr3	8790600	8811731	oxtr	412	59985
chr3	8790600	8811731	oxtr	413	60334
chr3	8790600	8811731	oxtr	414	60761
chr3	8790600	8811731	oxtr	415	60915
chr3	8790600	8811731	oxtr	416	62308
chr3	8790600	8811731	oxtr	417	62356
chr3	8790600	8811731	oxtr	418	62065
chr3	8790600	8811731	oxtr	419	62320
chr3	8790600	8811731	oxtr	420	62230
chr3	8790600	8811731	oxtr	421	63154
chr3	8790600	8811731	oxtr	422	63821
chr3	8790600	8811731	oxtr	423	63725
chr3	8790600	8811731	oxtr	424	64268
chr3	8790600	8811731	oxtr	425	63091
chr3	8790600	8811731	oxtr	426	63282
chr3	8790600	8811731	oxtr	427	63681
chr3	8790600	8811731	oxtr	428	63469
chr3	8790600	8811731	oxtr	429	64523
chr3	8790600	8811731	oxtr	430	63477
chr3	8790600	8811731	oxtr	431	63480
chr3	8790600	8811731	oxtr	432	63531
chr3	8790600	8811731	oxtr	433	63611
chr3	8790600	8811731	oxtr	434	63660
chr3	8790600	8811731	oxtr	435	64074
chr3	8790600	8811731	oxtr	436	64345
chr3	8790600	8811731	oxtr	437	65911
chr3	8790600	8811731	oxtr	438	65445
chr3	8790600	8811731	oxtr	439	65986
chr3	8790600	8811731	oxtr	440	66368
chr3	8790600	8811731	oxtr	441	66449
chr3	8790600	8811731	oxtr	442	66331
chr3	8790600	8811731	oxtr	443	66325
chr3	8790600	8811731	oxtr	444	65931
chr3	8790600	8811731	oxtr	445	67132
chr3	8790600	8811731	oxtr	446	68427
chr3	8790600	8811731	oxtr	447	67034
chr3	8790600	8811731	oxtr	448	66491
chr3	8790600	8811731	oxtr	449	65714
chr3	8790600	8811731	oxtr	450	65649
chr3	8790600	8811731	oxtr	451	65828
chr3	8790600	8811731	oxtr	452	66066
chr3	8790600	8811731	oxtr	453	67838
chr3	8790600	8811731	oxtr	454	66898
chr3	8790600	8811731	oxtr	455	66252
chr3	8790600	8811731	oxtr	456	67140
chr3	8790600	8811731	oxtr	457	67116
chr3	8790600	8811731	oxtr	458	69252
chr3	8790600	8811731	oxtr	459	69208
chr3	8790600	8811731	oxtr	460	69703
chr3	8790600	8811731	oxtr	461	69853
chr3	8790600	8811731	oxtr	462	68420
chr3	8790600	8811731	oxtr	463	68738
chr3	8790600	8811731	oxtr	464	70591
chr3	8790600	8811731	oxtr	465	71787
chr3	8790600	8811731	oxtr	466	71715
chr3	8790600	8811731	oxtr	467	70569
chr3	8790600	8811731	oxtr	468	71112
chr3	8790600	8811731	oxtr	469	70839
chr3	8790600	8811731	oxtr	470	70874
chr3	8790600	8811731	oxtr	471	71233
chr3	8790600	8811731	oxtr	472	71181
chr3	8790600	8811731	oxtr	473	71131
chr3	8790600	8811731	oxtr	474	69432
chr3	8790600	8811731	oxtr	475	68959
chr3	8790600	8811731	oxtr	476	69808
chr3	8790600	8811731	oxtr	477	69674
chr3	8790600	8811731	oxtr	478	69579
chr3	8790600	8811731	oxtr	479	69554
chr3	8790600	8811731	oxtr	480	69059
chr3	8790600	8811731	oxtr	481	69679
chr3	8790600	8811731	oxtr	482	70709
chr3	8790600	8811731	oxtr	483	70853
chr3	8790600	8811731	oxtr	484	71291
chr3	8790600	8811731	oxtr	485	71304
chr3	8790600	8811731	oxtr	486	71258
chr3	8790600	8811731	oxtr	487	71290
chr3	8790600	8811731	oxtr	488	71276
chr3	8790600	8811731	oxtr	489	71915
chr3	8790600	8811731	oxtr	490	71505
chr3	8790600	8811731	oxtr	491	71164
chr3	8790600	8811731	oxtr	492	71925
chr3	8790600	8811731	oxtr	493	71838
chr3	8790600	8811731	oxtr	494	72692
chr3	8790600	8811731	oxtr	495	72665
chr3	8790600	8811731	oxtr	496	72716
chr3	8790600	8811731	oxtr	497	73380
chr3	8790600	8811731	oxtr	498	72897
chr3	8790600	8811731	oxtr	499	73169
chr3	8790600	8811731	oxtr	500	73102
chr3	8790600	8811731	oxtr	501	72292
chr3	8790600	8811731	oxtr	502	72845
chr3	8790600	8811731	oxtr	503	72152
chr3	8790600	8811731	oxtr	504	72813
chr3	8790600	8811731	oxtr	505	73184
chr3	8790600	8811731	oxtr	506	73078
chr3	8790600	8811731	oxtr	507	73925
chr3	8790600	8811731	oxtr	508	73950
chr3	8790600	8811731	oxtr	509	73836
chr3	8790600	8811731	oxtr	510	74176
chr3	8790600	8811731	oxtr	511	73885
chr3	8790600	8811731	oxtr	512	74306
chr3	8790600	8811731	oxtr	513	74561
chr3	8790600	8811731	oxtr	514	73681
chr3	8790600	8811731	oxtr	515	74766
chr3	8790600	8811731	oxtr	516	74538
chr3	8790600	8811731	oxtr	517	74363
chr3	8790600	8811731	oxtr	518	74459
chr3	8790600	8811731	oxtr	519	74164
chr3	8790600	8811731	oxtr	520	74725
chr3	8790600	8811731	oxtr	521	74819
chr3	8790600	8811731	oxtr	522	75106
chr3	8790600	8811731	oxtr	523	74956
chr3	8790600	8811731	oxtr	524	73493
chr3	8790600	8811731	oxtr	525	76337
chr3	8790600	8811731	oxtr	526	76240
chr3	8790600	8811731	oxtr	527	76543
chr3	8790600	8811731	oxtr	528	76395
chr3	8790600	8811731	oxtr	529	75653
chr3	8790600	8811731	oxtr	530	75871
chr3	8790600	8811731	oxtr	531	75796
chr3	8790600	8811731	oxtr	532	77279
chr3	8790600	8811731	oxtr	533	77452
chr3	8790600	8811731	oxtr	534	76111
chr3	8790600	8811731	oxtr	535	74423
chr3	8790600	8811731	oxtr	536	74319
chr3	8790600	8811731	oxtr	537	74299
chr3	8790600	8811731	oxtr	538	74696
chr3	8790600	8811731	oxtr	539	74797
chr3	8790600	8811731	oxtr	540	73607
chr3	8790600	8811731	oxtr	541	72100
chr3	8790600	8811731	oxtr	542	69918
chr3	8790600	8811731	oxtr	543	69667
chr3	8790600	8811731	oxtr	544	69272
chr3	8790600	8811731	oxtr	545	69222
chr3	8790600	8811731	oxtr	546	69156
chr3	8790600	8811731	oxtr	547	69034
chr3	8790600	8811731	oxtr	548	68881
chr3	8790600	8811731	oxtr	549	70181
chr3	8790600	8811731	oxtr	550	70119
chr3	8790600	8811731	oxtr	551	70650
chr3	8790600	8811731	oxtr	552	70438
chr3	8790600	8811731	oxtr	553	70281
chr3	8790600	8811731	oxtr	554	71030
chr3	8790600	8811731	oxtr	555	71033
chr3	8790600	8811731	oxtr	556	73047
chr3	8790600	8811731	oxtr	557	72895
chr3	8790600	8811731	oxtr	558	71861
chr3	8790600	8811731	oxtr	559	73090
chr3	8790600	8811731	oxtr	560	72499
chr3	8790600	8811731	oxtr	561	73680
chr3	8790600	8811731	oxtr	562	73880
chr3	8790600	8811731	oxtr	563	73462
chr3	8790600	8811731	oxtr	564	74660
chr3	8790600	8811731	oxtr	565	73388
chr3	8790600	8811731	oxtr	566	83979
chr3	8790600	8811731	oxtr	567	84793
chr3	8790600	8811731	oxtr	568	84685
chr3	8790600	8811731	oxtr	569	84682
chr3	8790600	8811731	oxtr	570	83632
chr3	8790600	8811731	oxtr	571	83769
chr3	8790600	8811731	oxtr	572	84419
chr3	8790600	8811731	oxtr	573	84363
chr3	8790600	8811731	oxtr	574	84331
chr3	8790600	8811731	oxtr	575	76105
chr3	8790600	8811731	oxtr	576	76499
chr3	8790600	8811731	oxtr	577	79180
chr3	8790600	8811731	oxtr	578	79357
chr3	8790600	8811731	oxtr	579	79708
chr3	8790600	8811731	oxtr	580	79586
chr3	8790600	8811731	oxtr	581	79359
chr3	8790600	8811731	oxtr	582	79842
chr3	8790600	8811731	oxtr	583	79919
chr3	8790600	8811731	oxtr	584	80521
chr3	8790600	8811731	oxtr	585	79991
chr3	8790600	8811731	oxtr	586	77898
chr3	8790600	8811731	oxtr	587	78016
chr3	8790600	8811731	oxtr	588	77774
chr3	8790600	8811731	oxtr	589	78382
chr3	8790600	8811731	oxtr	590	78361
chr3	8790600	8811731	oxtr	591	77876
chr3	8790600	8811731	oxtr	592	77800
chr3	8790600	8811731	oxtr	593	77329
chr3	8790600	8811731	oxtr	594	77677
chr3	8790600	8811731	oxtr	595	77450
chr3	8790600	8811731	oxtr	596	77343
chr3	8790600	8811731	oxtr	597	78517
chr3	8790600	8811731	oxtr	598	78416
chr3	8790600	8811731	oxtr	599	78950
chr3	8790600	8811731	oxtr	600	79131
chr3	8790600	8811731	oxtr	601	79252
chr3	8790600	8811731	oxtr	602	79237
chr3	8790600	8811731	oxtr	603	81126
chr3	8790600	8811731	oxtr	604	81590
chr3	8790600	8811731	oxtr	605	81990
chr3	8790600	8811731	oxtr	606	83527
chr3	8790600	8811731	oxtr	607	83344
chr3	8790600	8811731	oxtr	608	83283
chr3	8790600	8811731	oxtr	609	83519
chr3	8790600	8811731	oxtr	610	83826
chr3	8790600	8811731	oxtr	611	83827
chr3	8790600	8811731	oxtr	612	84196
chr3	8790600	8811731	oxtr	613	83065
chr3	8790600	8811731	oxtr	614	83538
chr3	8790600	8811731	oxtr	615	82178
chr3	8790600	8811731	oxtr	616	84395
chr3	8790600	8811731	oxtr	617	84080
chr3	8790600	8811731	oxtr	618	83956
chr3	8790600	8811731	oxtr	619	83964
chr3	8790600	8811731	oxtr	620	83863
chr3	8790600	8811731	oxtr	621	84853
chr3	8790600	8811731	oxtr	622	84573
chr3	8790600	8811731	oxtr	623	85480
chr3	8790600	8811731	oxtr	624	85831
chr3	8790600	8811731	oxtr	625	84202
chr3	8790600	8811731	oxtr	626	84432
chr3	8790600	8811731	oxtr	627	84316
chr3	8790600	8811731	oxtr	628	84178
chr3	8790600	8811731	oxtr	629	85040
chr3	8790600	8811731	oxtr	630	84835
chr3	8790600	8811731	oxtr	631	84944
chr3	8790600	8811731	oxtr	632	85148
chr3	8790600	8811731	oxtr	633	84745
chr3	8790600	8811731	oxtr	634	84974
chr3	8790600	8811731	oxtr	635	84748
chr3	8790600	8811731	oxtr	636	84911
